<<<<<<< HEAD
Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU
30085;Apartamento;Vaz Lobo;2;1;0;40;1100.0;406.0;
30087;Apartamento;Recreio dos Bandeirantes;3;0;2;95;1800.0;1250.0;
30088;Apartamento;Barra da Tijuca;2;1;1;69;2000.0;613.0;125.0
30089;Apartamento;Lagoa;4;3;4;180;25000.0;3080.0;1270.0
30093;Apartamento;Taquara;2;1;0;160;1800.0;751.0;
30095;Apartamento;Copacabana;1;0;0;30;1250.0;395.0;25.0
30098;Apartamento;Barra da Tijuca;2;1;1;87;2000.0;1100.0;120.0
30099;Quitinete;Centro;1;0;0;20;900.0;217.0;21.0
30100;Apartamento;Barra da Tijuca;3;2;0;105;2900.0;1500.0;265.0
30101;Apartamento;Copacabana;3;1;0;120;4000.0;1500.0;190.0
30103;Apartamento;Lagoa;3;4;2;380;25000.0;5500.0;1700.0
30104;Apartamento;Barra da Tijuca;3;2;2;179;1990.0;1787.0;447.0
30106;Quitinete;Fátima;1;0;0;25;650.0;370.0;24.0
30107;Quitinete;Flamengo;1;0;1;45;1700.0;442.0;25.0
30109;Apartamento;Lagoa;2;1;1;130;5500.0;1500.0;250.0
30110;Casa de Condomínio;Barra da Tijuca;4;4;4;600;38000.0;1100.0;15000.0
30111;Apartamento;Ipanema;2;0;0;90;2700.0;1578.0;244.0
30115;Apartamento;Tijuca;2;1;0;85;1850.0;440.0;48.0
30116;Apartamento;Recreio dos Bandeirantes;2;1;1;65;1600.0;700.0;100.0
30117;Apartamento;Todos os Santos;2;1;0;62;990.0;492.0;
30118;Apartamento;Vila Isabel;2;1;0;60;1800.0;754.0;23.0
30119;Apartamento;Gávea;1;1;1;49;2200.0;802.0;140.0
30121;Apartamento;Flamengo;3;1;1;200;3600.0;2500.0;294.0
30122;Apartamento;Recreio dos Bandeirantes;3;1;1;97;2000.0;658.0;105.0
30123;Apartamento;Copacabana;1;0;0;30;2000.0;600.0;20.0
30125;Apartamento;Barra da Tijuca;3;3;1;150;4500.0;950.0;280.0
30127;Apartamento;Leblon;3;0;0;118;4500.0;2000.0;371.0
30128;Apartamento;Recreio dos Bandeirantes;2;2;1;107;1600.0;675.0;200.0
30129;Apartamento;Botafogo;3;2;1;170;5850.0;;270.0
30130;Quitinete;Ipanema;1;0;0;19;1600.0;456.0;72.0
30131;Casa;Recreio dos Bandeirantes;4;3;1;350;4500.0;;
30133;Apartamento;Copacabana;3;1;0;158;4000.0;818.0;345.0
30134;Apartamento;Copacabana;4;3;1;303;5000.0;1500.0;4600.0
30135;Apartamento;Barra da Tijuca;3;2;3;117;5000.0;1833.0;376.0
30137;Apartamento;Ipanema;1;1;0;50;2600.0;660.0;
30139;Apartamento;Recreio dos Bandeirantes;2;1;2;75;1700.0;1020.0;170.0
30143;Apartamento;Gardênia Azul;2;0;0;55;1200.0;;11.0
30144;Apartamento;Copacabana;1;0;1;38;1300.0;564.0;35.0
30145;Apartamento;Barra da Tijuca;2;1;1;72;2000.0;800.0;62.0
30148;Casa;Paciência;1;0;0;40;650.0;;
30150;Apartamento;Tijuca;3;1;0;85;2500.0;650.0;83.0
30151;Apartamento;Barra da Tijuca;3;2;1;110;2290.0;1600.0;250.0
30152;Apartamento;Barra da Tijuca;2;1;1;103;3000.0;1750.0;2000.0
30153;Apartamento;Copacabana;3;1;1;150;7000.0;1400.0;240.0
30154;Quitinete;Laranjeiras;1;0;0;20;900.0;280.0;
30155;Apartamento;Campo Grande;2;1;0;45;700.0;130.0;
30156;Apartamento;Centro;1;0;0;40;1000.0;400.0;
30157;Apartamento;Vila da Penha;2;1;1;70;1800.0;520.0;121.0
30158;Apartamento;Méier;1;0;0;60;900.0;283.0;17.0
30159;Apartamento;Copacabana;2;0;0;70;2500.0;700.0;90.0
30165;Apartamento;Leblon;4;2;2;220;7000.0;4950.0;1000.0
30166;Apartamento;Ipanema;4;2;1;240;23500.0;4000.0;1000.0
30167;Apartamento;Botafogo;3;1;1;102;5100.0;1300.0;270.0
30168;Apartamento;Barra da Tijuca;4;3;1;160;8000.0;2434.0;800.0
30169;Apartamento;Lagoa;2;2;0;150;9000.0;1913.0;470.0
30171;Apartamento;Barra da Tijuca;2;1;0;66;2050.0;1050.0;190.0
30173;Apartamento;Barra da Tijuca;1;1;0;56;3000.0;1260.0;310.0
30174;Apartamento;Barra da Tijuca;2;1;2;90;3500.0;1928.0;495.0
30176;Apartamento;Flamengo;3;0;0;111;3300.0;1317.0;158.0
30177;Apartamento;Barra da Tijuca;2;1;1;70;2400.0;800.0;
30178;Apartamento;Tijuca;3;0;0;104;1800.0;400.0;
30179;Apartamento;Copacabana;1;0;0;40;1450.0;680.0;
30180;Apartamento;Vista Alegre;2;0;0;62;1050.0;;
30181;Apartamento;Gávea;1;1;1;48;2498.0;787.0;158.0
30183;Apartamento;Tijuca;2;1;1;90;2500.0;600.0;130.0
30184;Apartamento;Recreio dos Bandeirantes;1;1;0;50;1500.0;1166.0;
30185;Apartamento;Recreio dos Bandeirantes;3;2;1;95;2100.0;780.0;210.0
30186;Apartamento;Paciência;2;0;0;45;500.0;200.0;
30190;Apartamento;Lagoa;3;2;1;110;5000.0;1560.0;450.0
30191;Apartamento;Riachuelo;3;1;1;94;900.0;600.0;
30193;Apartamento;Ipanema;2;0;0;73;2200.0;560.0;211.0
30195;Apartamento;Gávea;3;0;0;120;2700.0;880.0;238.0
30196;Apartamento;Barra da Tijuca;4;1;1;120;2450.0;1778.0;375.0
30197;Apartamento;Pechincha;2;1;1;65;1300.0;560.0;840.0
30200;Apartamento;Ipanema;4;2;2;180;6000.0;1900.0;
30201;Quitinete;Copacabana;1;0;0;25;2000.0;500.0;20.0
30204;Apartamento;Pechincha;3;1;1;87;1200.0;690.0;89.0
30205;Casa de Condomínio;Barra da Tijuca;3;1;1;125;4200.0;892.0;432.0
30207;Apartamento;Tijuca;2;0;0;61;1500.0;530.0;50.0
30208;Apartamento;Leblon;1;1;0;55;3500.0;780.0;183.0
30209;Apartamento;Recreio dos Bandeirantes;4;4;4;560;8000.0;1620.0;
30210;Apartamento;Recreio dos Bandeirantes;2;1;1;70;1700.0;900.0;160.0
30211;Apartamento;Copacabana;2;0;0;57;1700.0;1100.0;117.0
30212;Apartamento;Jardim Botânico;2;2;1;95;4000.0;1200.0;280.0
30213;Apartamento;Barra da Tijuca;3;3;3;150;6500.0;2567.0;2372.0
30214;Apartamento;Ipanema;4;2;1;160;9000.0;2500.0;600.0
30215;Apartamento;Copacabana;2;1;2;236;10000.0;2870.0;8660.0
30216;Apartamento;Ipanema;4;2;1;297;12000.0;2800.0;700.0
30217;Apartamento;Cordovil;2;0;0;55;850.0;450.0;
30219;Quitinete;Botafogo;1;0;0;22;1000.0;364.0;25.0
30220;Apartamento;Freguesia (Jacarepaguá);2;1;0;62;1300.0;340.0;62.0
30222;Apartamento;São Conrado;4;4;4;510;22000.0;6600.0;
30223;Apartamento;Leblon;2;0;0;65;2200.0;546.0;108.0
30224;Apartamento;Ipanema;3;1;1;110;6500.0;1700.0;
30225;Apartamento;Ipanema;1;0;0;60;2700.0;752.0;94.0
30226;Apartamento;Barra da Tijuca;1;1;1;67;2500.0;1130.0;295.0
30227;Apartamento;Freguesia (Jacarepaguá);2;1;1;70;2200.0;580.0;95.0
30228;Apartamento;Copacabana;1;0;1;36;1800.0;633.0;70.0
30229;Apartamento;Lagoa;4;2;2;350;15000.0;;
30231;Apartamento;Barra da Tijuca;3;2;1;140;6500.0;1500.0;320.0
30232;Apartamento;Realengo;2;0;0;44;700.0;;
30233;Apartamento;Vila da Penha;2;0;0;40;900.0;326.0;
30236;Apartamento;Copacabana;3;2;1;106;4500.0;1411.0;321.0
30237;Apartamento;Taquara;2;1;0;45;900.0;345.0;14.0
30238;Apartamento;Vila Isabel;1;0;0;50;850.0;369.0;24.0
30240;Apartamento;Barra da Tijuca;3;2;1;130;3300.0;2025.0;345.0
30243;Apartamento;Leblon;4;2;1;140;6500.0;1100.0;410.0
30244;Apartamento;Jardim Botânico;3;1;1;85;3800.0;1000.0;500.0
30246;Apartamento;Lagoa;3;1;1;140;6000.0;1200.0;330.0
30247;Apartamento;Copacabana;1;0;0;48;1500.0;740.0;26.0
30248;Apartamento;Barra da Tijuca;3;2;3;165;5000.0;;
30249;Apartamento;Copacabana;3;1;2;187;5500.0;2500.0;4800.0
30252;Apartamento;Copacabana;3;1;3;192;6500.0;2200.0;5240.0
30253;Apartamento;Grajaú;1;0;0;45;1600.0;275.0;
30254;Apartamento;Barra da Tijuca;4;2;2;160;5500.0;;
30257;Apartamento;Leblon;2;1;1;85;4800.0;1398.0;316.0
30259;Casa de Condomínio;Barra da Tijuca;6;5;4;600;16000.0;900.0;8000.0
30260;Apartamento;Flamengo;2;1;0;80;2800.0;900.0;130.0
30262;Apartamento;Jacarepaguá;3;1;1;71;1900.0;720.0;
30263;Apartamento;Recreio dos Bandeirantes;2;1;2;72;2600.0;1050.0;300.0
30264;Apartamento;Copacabana;3;2;1;140;4240.0;1650.0;
30267;Apartamento;Copacabana;3;0;0;80;2500.0;1146.0;96.0
30268;Apartamento;Freguesia (Jacarepaguá);2;1;0;55;1000.0;450.0;40.0
30269;Apartamento;Botafogo;2;1;0;73;2300.0;800.0;
30271;Apartamento;Ipanema;3;2;3;240;35000.0;4500.0;
30272;Apartamento;Laranjeiras;3;1;1;147;4900.0;1220.0;280.0
30273;Apartamento;Barra da Tijuca;3;3;3;194;12000.0;1800.0;450.0
30274;Apartamento;Riachuelo;3;1;1;90;1800.0;650.0;75.0
30276;Apartamento;Ipanema;2;2;2;80;5500.0;2500.0;300.0
30278;Apartamento;Recreio dos Bandeirantes;2;2;1;90;3000.0;650.0;
30280;Casa de Condomínio;Barra da Tijuca;2;4;2;600;30000.0;1100.0;
30284;Apartamento;Catete;2;0;0;84;2650.0;860.0;159.0
30285;Apartamento;Vila da Penha;2;1;1;98;980.0;660.0;59.0
30286;Apartamento;Barra da Tijuca;1;1;0;57;4900.0;958.0;280.0
30287;Apartamento;Recreio dos Bandeirantes;2;0;1;70;1600.0;957.0;
30288;Apartamento;Santa Teresa;2;0;0;66;1700.0;250.0;
30291;Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;
30292;Apartamento;Ipanema;4;2;1;200;9500.0;3680.0;1134.0
30293;Apartamento;Leblon;2;1;0;75;4500.0;785.0;120.0
30294;Apartamento;Campo Grande;2;1;0;52;850.0;360.0;20.0
30296;Apartamento;Taquara;3;0;0;86;2000.0;;107.0
30297;Apartamento;Flamengo;3;1;1;118;3800.0;810.0;235.0
30299;Apartamento;Barra da Tijuca;2;1;1;78;2200.0;1100.0;90.0
30300;Apartamento;Copacabana;3;2;1;255;10000.0;2100.0;340.0
30301;Apartamento;Copacabana;4;1;0;140;4000.0;1900.0;226.0
30302;Apartamento;Botafogo;2;1;1;101;5500.0;1290.0;341.0
30303;Quitinete;Copacabana;1;0;0;38;1500.0;760.0;
30304;Casa;Urca;6;2;2;260;18000.0;;
30305;Apartamento;Vila da Penha;1;0;0;40;1000.0;;
30306;Apartamento;Ipanema;3;2;1;150;6300.0;2200.0;495.0
30307;Apartamento;Barra da Tijuca;4;3;2;145;6700.0;1900.0;273.0
30309;Apartamento;Campo Grande;2;1;0;45;650.0;190.0;
30310;Quitinete;Copacabana;1;0;0;30;1900.0;600.0;242.0
30312;Apartamento;Ipanema;3;2;3;240;17000.0;2000.0;480.0
30313;Apartamento;Barra da Tijuca;4;3;2;231;13000.0;4500.0;
30315;Apartamento;Centro;0;0;0;29;600.0;509.0;21.0
30316;Apartamento;Ipanema;3;2;1;160;7000.0;2200.0;500.0
30317;Apartamento;Leblon;2;1;1;85;5000.0;1648.0;251.0
30319;Apartamento;Copacabana;1;1;0;50;2500.0;1296.0;
30320;Apartamento;Gávea;3;0;1;120;2900.0;880.0;239.0
30321;Apartamento;Recreio dos Bandeirantes;2;2;1;75;1800.0;805.0;180.0
30323;Apartamento;Recreio dos Bandeirantes;4;3;2;103;2850.0;1066.0;215.0
30324;Casa;Cascadura;2;0;0;65;1500.0;;
30325;Apartamento;Lagoa;2;1;1;78;3000.0;1070.0;
30326;Apartamento;Barra da Tijuca;3;2;1;110;3000.0;1300.0;2500.0
30328;Apartamento;Copacabana;3;0;0;160;3900.0;800.0;128.0
30329;Casa;Campo Grande;1;1;0;50;550.0;;2.0
30337;Apartamento;Leblon;3;1;0;70;4200.0;1100.0;200.0
30339;Apartamento;Jacarepaguá;2;1;2;61;1300.0;680.0;74.0
30340;Apartamento;Jacarepaguá;2;1;1;70;1800.0;994.0;107.0
30341;Casa;Irajá;2;0;0;60;850.0;;
30342;Apartamento;Barra da Tijuca;2;1;1;80;2000.0;1350.0;
30344;Apartamento;Copacabana;3;0;1;100;2500.0;1000.0;120.0
30345;Apartamento;Ipanema;3;1;1;200;17000.0;3019.0;900.0
30349;Apartamento;Cachambi;2;1;0;60;1200.0;495.0;37.0
30352;Apartamento;Freguesia (Jacarepaguá);2;1;1;89;2200.0;850.0;120.0
30353;Quitinete;Centro;1;0;0;30;1100.0;235.0;70.0
30354;Quitinete;Centro;1;0;0;20;700.0;312.0;8.0
30355;Apartamento;Laranjeiras;3;2;1;130;3700.0;1800.0;350.0
30356;Apartamento;Gávea;4;3;1;200;9700.0;2500.0;
30357;Casa de Vila;Campo Grande;3;1;0;80;1300.0;;
30359;Apartamento;Engenho Novo;2;1;0;45;1000.0;373.0;16.0
30360;Apartamento;Ipanema;2;2;1;153;9500.0;1321.0;278.0
30361;Apartamento;Jacarepaguá;2;1;2;70;1300.0;550.0;
30362;Apartamento;Copacabana;3;1;1;110;3000.0;1306.0;290.0
30363;Apartamento;Copacabana;3;1;0;180;7000.0;1700.0;700.0
30364;Apartamento;Tijuca;3;1;1;118;2600.0;594.0;161.0
30367;Apartamento;Tijuca;4;1;0;131;2800.0;585.0;1377.0
30368;Apartamento;Rocha;2;0;0;70;950.0;400.0;16.0
30369;Apartamento;Barra da Tijuca;4;3;2;233;7000.0;4600.0;8167.0
30371;Casa de Condomínio;Barra da Tijuca;5;3;5;560;16000.0;1500.0;1940.0
30372;Apartamento;Barra da Tijuca;2;1;1;67;3100.0;750.0;160.0
30373;Apartamento;Leblon;3;4;3;350;16000.0;3800.0;1500.0
30375;Casa de Condomínio;Barra da Tijuca;4;2;4;350;8500.0;510.0;600.0
30376;Apartamento;Campo Grande;2;1;0;40;600.0;;
30377;Apartamento;Leblon;3;1;1;140;5000.0;1100.0;400.0
30379;Apartamento;Leblon;2;1;1;90;3500.0;1260.0;254.0
30380;Apartamento;Copacabana;2;1;1;85;4200.0;1160.0;151.0
30381;Quitinete;Glória;1;0;0;30;800.0;495.0;
30384;Apartamento;Copacabana;1;0;0;46;2800.0;450.0;250.0
30385;Apartamento;Leme;2;1;0;80;4000.0;1000.0;
30386;Apartamento;Copacabana;1;1;1;46;3000.0;;
30390;Apartamento;Cascadura;2;1;0;61;800.0;418.0;
30391;Apartamento;Grajaú;2;1;1;78;1900.0;580.0;
30392;Apartamento;Grajaú;2;1;1;76;1300.0;840.0;85.0
30393;Apartamento;Recreio dos Bandeirantes;2;1;1;65;1500.0;580.0;73.0
30395;Apartamento;Flamengo;2;0;0;70;2500.0;420.0;25.0
30397;Apartamento;Andaraí;2;0;0;72;1600.0;820.0;
30398;Apartamento;Catete;1;0;0;27;1200.0;295.0;30.0
30399;Apartamento;Barra da Tijuca;4;3;2;233;7000.0;4100.0;6500.0
30400;Apartamento;Gávea;2;1;1;80;4000.0;110.0;140.0
30401;Apartamento;Península;1;1;1;66;2800.0;1150.0;120.0
30406;Apartamento;Del Castilho;1;1;0;55;800.0;350.0;
30407;Apartamento;Abolição;1;0;0;42;800.0;260.0;16.0
30409;Apartamento;Copacabana;1;0;0;30;2700.0;;
30410;Apartamento;Copacabana;3;2;2;123;4200.0;1450.0;320.0
30411;Apartamento;Lins de Vasconcelos;2;0;0;53;1100.0;285.0;16.0
30412;Apartamento;Barra da Tijuca;2;1;1;65;1500.0;1000.0;
30413;Casa de Condomínio;Humaitá;6;2;2;450;8000.0;;
30414;Apartamento;Copacabana;3;2;1;200;7000.0;2200.0;661.0
30416;Apartamento;Botafogo;1;0;0;28;1300.0;500.0;
30417;Apartamento;Barra da Tijuca;1;1;0;68;1600.0;900.0;235.0
30418;Apartamento;Barra da Tijuca;3;2;2;141;5000.0;1500.0;4630.0
30419;Apartamento;Ipanema;5;2;2;300;16000.0;2100.0;
30420;Apartamento;Ipanema;3;2;1;140;5000.0;2500.0;600.0
30421;Quitinete;Flamengo;1;0;0;35;1700.0;400.0;53.0
30422;Apartamento;Copacabana;4;0;2;130;8500.0;730.0;1400.0
30424;Apartamento;São Cristóvão;1;0;0;33;780.0;;
30425;Apartamento;Barra da Tijuca;3;3;1;306;9000.0;2300.0;170.0
30426;Apartamento;Centro;1;0;0;45;1350.0;450.0;50.0
30427;Apartamento;Leblon;3;3;1;293;12000.0;3240.0;1612.0
30428;Casa de Condomínio;Méier;2;0;0;70;1200.0;200.0;80.0
30429;Apartamento;Méier;2;1;0;58;1100.0;652.0;35.0
30430;Apartamento;Leblon;2;1;2;140;8000.0;1500.0;650.0
30431;Apartamento;Botafogo;3;1;1;82;3000.0;900.0;173.0
30433;Apartamento;Ipanema;2;1;1;80;8000.0;2613.0;570.0
30434;Apartamento;Flamengo;1;0;0;45;1500.0;465.0;67.0
30436;Apartamento;Vila da Penha;2;1;0;60;1400.0;440.0;
30437;Apartamento;Botafogo;4;2;1;170;6000.0;2150.0;358.0
30438;Apartamento;Jardim Botânico;3;1;0;73;2700.0;1060.0;168.0
30441;Apartamento;Ipanema;2;1;2;115;8000.0;2154.0;387.0
30442;Apartamento;Pechincha;2;1;1;70;1700.0;650.0;590.0
30443;Quitinete;Centro;1;0;0;34;900.0;330.0;
30444;Casa de Condomínio;Vargem Grande;2;1;0;61;1400.0;570.0;16.0
30445;Apartamento;Ipanema;3;0;1;110;3000.0;1600.0;293.0
30447;Quitinete;Leblon;1;0;0;22;1690.0;350.0;27.0
30448;Casa;São Conrado;4;3;2;380;10000.0;;730.0
30449;Apartamento;Laranjeiras;3;0;0;110;2600.0;780.0;60.0
30451;Apartamento;Barra da Tijuca;4;4;4;435;18000.0;5000.0;1100.0
30454;Apartamento;Barra da Tijuca;3;2;3;142;4600.0;1638.0;399.0
30455;Apartamento;Laranjeiras;2;0;0;60;2300.0;1228.0;110.0
30456;Apartamento;Flamengo;5;3;0;800;35000.0;3400.0;2000.0
30457;Apartamento;Gávea;1;1;1;50;2900.0;400.0;10.0
30458;Apartamento;Copacabana;3;1;0;100;5000.0;1.0;1.0
30462;Apartamento;Tijuca;3;1;0;100;2000.0;800.0;
30464;Apartamento;Recreio dos Bandeirantes;3;2;1;100;2200.0;600.0;
30465;Apartamento;Grajaú;2;0;0;79;1700.0;323.0;79.0
30467;Apartamento;Lagoa;4;4;4;285;15000.0;4500.0;
30469;Apartamento;Barra da Tijuca;3;3;1;297;7500.0;2360.0;934.0
30471;Apartamento;Barra da Tijuca;2;1;0;75;1150.0;1160.0;
30473;Quitinete;Copacabana;1;0;0;29;1300.0;1020.0;
30477;Casa;Santa Teresa;1;0;0;70;1400.0;;21.0
30479;Apartamento;São Cristóvão;2;1;1;56;1400.0;560.0;
30480;Apartamento;São Conrado;2;1;2;87;2500.0;732.0;275.0
30482;Casa;Madureira;3;0;0;112;1200.0;;
30484;Apartamento;Recreio dos Bandeirantes;3;1;3;76;2100.0;1100.0;1200.0
30485;Casa de Condomínio;Recreio dos Bandeirantes;5;8;3;1000;23900.0;1320.0;1061.0
30486;Casa de Condomínio;Recreio dos Bandeirantes;4;2;4;175;4250.0;900.0;350.0
30487;Casa;Bento Ribeiro;1;0;0;38;600.0;;
30490;Apartamento;Ipanema;4;2;3;380;30000.0;2300.0;
30491;Apartamento;Ipanema;1;1;0;40;2300.0;649.0;96.0
30492;Apartamento;Santa Teresa;3;1;1;75;2700.0;613.0;
30494;Apartamento;Jardim Botânico;2;2;1;83;3500.0;1630.0;250.0
30497;Apartamento;Flamengo;3;1;0;92;2500.0;950.0;144.0
30498;Apartamento;Tijuca;4;2;1;135;3000.0;1350.0;200.0
30499;Apartamento;Recreio dos Bandeirantes;2;1;1;82;1600.0;813.0;160.0
30500;Apartamento;Recreio dos Bandeirantes;4;3;1;300;3500.0;999.0;406.0
30504;Apartamento;Barra da Tijuca;1;1;0;75;1900.0;984.0;280.0
30505;Apartamento;Copacabana;3;1;0;160;2500.0;2200.0;300.0
30506;Apartamento;Copacabana;3;2;1;180;7000.0;1600.0;330.0
30508;Apartamento;Gávea;3;1;1;138;7000.0;1600.0;482.0
30511;Apartamento;Leblon;1;1;0;62;3990.0;950.0;
30514;Apartamento;Leblon;4;2;1;150;13900.0;1800.0;370.0
30515;Apartamento;Centro;1;0;0;24;750.0;322.0;21.0
30516;Apartamento;Estácio;2;1;0;83;1600.0;751.0;
30517;Apartamento;Centro;2;1;0;62;2380.0;680.0;
30518;Apartamento;Penha;2;1;0;52;1000.0;170.0;
30519;Apartamento;Freguesia (Jacarepaguá);3;1;1;81;1700.0;750.0;950.0
30520;Apartamento;Flamengo;2;0;0;70;2500.0;576.0;119.0
30521;Apartamento;Tijuca;2;1;0;79;2000.0;891.0;
30523;Apartamento;Barra da Tijuca;4;5;3;368;8000.0;5700.0;2100.0
30526;Apartamento;Leblon;2;3;1;170;11000.0;3000.0;
30527;Apartamento;Tijuca;2;1;0;76;2500.0;724.0;
30528;Apartamento;Méier;2;0;0;60;1100.0;370.0;17.0
30529;Apartamento;Flamengo;1;1;1;60;2900.0;1000.0;200.0
30530;Casa de Condomínio;Barra da Tijuca;6;4;5;1000;30000.0;2700.0;1800.0
30531;Apartamento;Recreio dos Bandeirantes;2;1;1;60;1500.0;620.0;
30532;Apartamento;Praça Seca;2;1;1;60;1300.0;500.0;401.0
30533;Apartamento;Botafogo;2;1;1;90;2950.0;1026.0;215.0
30535;Apartamento;Barra da Tijuca;2;1;0;65;1350.0;695.0;94.0
30536;Casa de Condomínio;Barra da Tijuca;4;3;2;220;3900.0;1100.0;960.0
30537;Apartamento;Botafogo;2;1;1;71;3200.0;875.0;
30538;Apartamento;Barra da Tijuca;4;4;2;500;28000.0;8000.0;2000.0
30539;Apartamento;Freguesia (Jacarepaguá);2;1;2;125;2300.0;928.0;214.0
30543;Apartamento;Copacabana;3;1;0;105;2500.0;1400.0;220.0
30544;Apartamento;Botafogo;1;0;0;41;1750.0;474.0;25.0
30545;Apartamento;Méier;2;1;0;85;1100.0;180.0;79.0
30547;Casa;Jardim Botânico;4;0;3;280;10000.0;;520.0
30548;Apartamento;Leme;3;0;0;67;3000.0;1200.0;
30549;Apartamento;Lagoa;2;1;1;82;2800.0;1270.0;234.0
30550;Apartamento;Vargem Pequena;2;1;0;45;1200.0;295.0;27.0
30552;Apartamento;Barra da Tijuca;1;1;1;65;1000.0;2650.0;180.0
30553;Apartamento;Ipanema;2;1;1;100;10900.0;4400.0;400.0
30554;Apartamento;Barra da Tijuca;3;1;1;110;2900.0;720.0;280.0
30556;Apartamento;Copacabana;3;0;0;120;2700.0;1187.0;305.0
30557;Apartamento;Botafogo;2;1;1;80;3800.0;1040.0;182.0
30558;Casa de Vila;São Cristóvão;1;0;0;33;1400.0;;53.0
30559;Apartamento;Lagoa;4;4;2;370;25000.0;4900.0;1700.0
30560;Apartamento;Recreio dos Bandeirantes;2;1;0;76;1600.0;478.0;157.0
30561;Apartamento;Tijuca;2;1;0;70;2000.0;526.0;764.0
30562;Apartamento;Copacabana;4;1;1;152;5500.0;2400.0;1900.0
30565;Casa de Condomínio;Barra da Tijuca;5;4;5;850;32000.0;1510.0;15804.0
30566;Casa;Recreio dos Bandeirantes;3;3;1;120;2200.0;926.0;260.0
30568;Apartamento;Barra da Tijuca;2;2;0;161;3000.0;3329.0;451.0
30569;Apartamento;Recreio dos Bandeirantes;3;2;0;110;2500.0;754.0;2181.0
30570;Apartamento;Leme;3;1;1;240;10000.0;1300.0;500.0
30574;Apartamento;Glória;1;0;0;39;900.0;246.0;
30575;Apartamento;Tijuca;2;0;0;58;1300.0;470.0;24.0
30580;Apartamento;Andaraí;3;0;0;90;1650.0;250.0;70.0
30583;Apartamento;Leblon;1;0;1;90;6000.0;600.0;138.0
30584;Apartamento;Catete;0;0;0;30;1000.0;445.0;29.0
30588;Apartamento;Copacabana;2;1;0;80;2600.0;845.0;90.0
30590;Apartamento;Copacabana;4;1;0;150;7000.0;1500.0;
30591;Apartamento;Tijuca;1;0;0;40;1200.0;398.0;25.0
30592;Apartamento;Flamengo;3;0;0;210;3500.0;1530.0;342.0
30596;Apartamento;Copacabana;3;1;1;131;4000.0;1480.0;
30597;Apartamento;Glória;2;0;1;117;3100.0;;43.0
30598;Apartamento;Laranjeiras;2;0;0;70;2700.0;750.0;97.0
30599;Apartamento;Campo Grande;4;2;1;140;2000.0;600.0;
30600;Apartamento;Barra da Tijuca;2;2;1;140;1900.0;950.0;180.0
30603;Casa;Campo Grande;6;4;0;180;10000.0;;
30604;Apartamento;Ipanema;3;2;1;130;6000.0;2200.0;500.0
30606;Apartamento;Tijuca;1;0;0;50;1100.0;350.0;21.0
30608;Apartamento;Barra da Tijuca;3;2;1;210;7500.0;2800.0;5800.0
30609;Apartamento;Lagoa;5;2;2;490;18000.0;2420.0;950.0
30610;Apartamento;São Conrado;3;2;1;170;9000.0;1600.0;
30612;Apartamento;Copacabana;2;0;0;74;2200.0;950.0;
30614;Casa;Vila Isabel;3;0;0;90;2000.0;;
30616;Apartamento;Lagoa;3;2;1;117;4900.0;1100.0;587.0
30617;Apartamento;Barra da Tijuca;4;3;2;150;4500.0;2000.0;
30618;Apartamento;Taquara;1;1;0;49;800.0;465.0;35.0
30619;Apartamento;Glória;2;0;0;65;1800.0;538.0;68.0
30621;Apartamento;Freguesia (Jacarepaguá);4;3;1;103;2250.0;1000.0;1626.0
30623;Apartamento;Laranjeiras;2;1;1;90;3300.0;1865.0;258.0
30624;Apartamento;Camorim;3;2;1;84;2000.0;900.0;824.0
30626;Apartamento;Botafogo;1;1;1;38;1500.0;480.0;24.0
30627;Apartamento;Penha;3;1;0;70;1200.0;200.0;
30628;Quitinete;Botafogo;1;1;0;64;4000.0;;
30630;Apartamento;Ipanema;2;1;0;56;2600.0;990.0;204.0
30631;Apartamento;Ipanema;3;1;2;138;7500.0;1920.0;337.0
30632;Casa;Freguesia (Jacarepaguá);4;3;0;318;4500.0;;
30633;Apartamento;Botafogo;3;0;0;118;3000.0;1039.0;122.0
30635;Apartamento;Barra da Tijuca;4;3;4;231;6900.0;2750.0;448.0
30636;Apartamento;Recreio dos Bandeirantes;2;1;1;63;1600.0;700.0;
30637;Apartamento;Ipanema;3;0;2;205;20000.0;3020.0;1200.0
30638;Apartamento;Recreio dos Bandeirantes;2;1;1;160;3500.0;750.0;
30639;Casa de Condomínio;Recreio dos Bandeirantes;4;6;4;600;8000.0;1800.0;3600.0
30640;Apartamento;Ipanema;2;0;1;60;5000.0;350.0;
30641;Apartamento;Ipanema;3;2;2;230;29500.0;3200.0;
30643;Apartamento;Méier;1;0;0;52;1200.0;320.0;
30644;Casa de Vila;Piedade;2;0;1;80;1300.0;;
30647;Apartamento;Flamengo;3;1;1;205;5000.0;1750.0;530.0
30649;Apartamento;Pechincha;2;1;0;50;1000.0;500.0;141.0
30650;Apartamento;Tijuca;3;1;1;93;3000.0;1558.0;
30651;Apartamento;Catete;2;0;0;70;2700.0;600.0;72.0
30652;Apartamento;São Conrado;5;3;3;302;11000.0;3800.0;650.0
30655;Apartamento;Leblon;4;2;2;220;17000.0;6000.0;762.0
30657;Apartamento;Flamengo;1;0;0;38;2980.0;350.0;50.0
